14083.000000,15783.000000,481.655916,450.000000,25026.956795,1.674680
13715.000000,15784.000000,402.824919,370.000000,20794.272062,2.447543
13840.000000,15781.000000,385.437016,376.000000,9550.974393,0.575387
14823.000000,15786.000000,442.089599,423.000000,13140.537409,2.049352
14184.000000,15790.000000,421.268601,409.000000,13340.968144,0.758544
14297.000000,15796.000000,500.190570,462.000000,28876.069947,1.563080
14399.000000,15789.000000,445.970395,434.000000,10381.478978,0.859017
14512.000000,15802.000000,421.720224,407.000000,11047.024950,1.265031
14382.000000,15796.000000,461.508185,447.000000,12416.510104,1.041116
13422.000000,15798.000000,632.640035,372.000000,1099739.342438,5.261948
14210.000000,15798.000000,423.574650,412.000000,15871.080816,0.531570
14135.000000,15796.000000,438.797275,420.000000,15457.164863,1.552949
14806.000000,15804.000000,455.374767,437.000000,14572.414103,1.891790
14359.000000,15804.000000,468.672385,454.000000,13214.177935,0.957837
13704.000000,15799.000000,426.210666,389.000000,27984.016104,3.612038
13753.000000,15808.000000,434.414371,369.000000,176021.635472,9.073457
14059.000000,15799.000000,488.243309,455.000000,26750.121763,1.554689
14461.000000,15806.000000,442.504950,419.000000,15893.822174,1.996563
13874.000000,15807.000000,392.495344,379.000000,11662.880701,1.174653
14090.000000,15809.000000,480.351436,450.000000,23608.966680,1.627785
13839.000000,15812.000000,388.474659,376.000000,8859.713136,0.954880
13896.000000,15810.000000,401.065778,386.000000,11536.949599,1.277870
14151.000000,15816.000000,456.462014,437.000000,15272.681652,1.782547
13416.000000,15819.000000,713.126066,394.000000,1311576.246239,4.615157
14661.000000,15827.000000,415.988040,404.000000,10360.090436,0.800067
14691.000000,15823.000000,411.155083,400.000000,9428.017122,0.775829
14083.000000,15821.000000,487.252818,453.000000,26324.717085,1.758188
14756.000000,15824.000000,441.990099,426.000000,10238.477208,1.020803
14192.000000,15823.000000,434.669444,418.000000,15438.989057,1.015370
14584.000000,15825.000000,436.931183,421.000000,11893.651769,1.290003
13375.000000,15833.000000,665.829036,391.000000,1233886.117816,5.033787
13554.000000,15821.000000,770.836781,380.000000,2631102.259900,4.790770
14279.000000,15830.000000,479.889423,437.000000,35266.944149,1.616002
13745.000000,15827.000000,448.088129,372.000000,187985.592567,8.346492
14396.000000,15835.000000,447.607391,437.000000,30140.055544,1.441848
14418.000000,15836.000000,440.350358,429.000000,31827.628254,1.554539
13226.000000,15836.000000,391.754632,376.000000,13498.387300,1.222580
14541.000000,15829.000000,423.479855,407.000000,12191.196560,1.265023
13612.000000,15841.000000,480.789726,397.000000,195763.936669,7.744685
14084.000000,15841.000000,449.182433,429.000000,18474.117194,1.576350
13358.000000,15848.000000,713.473777,402.000000,1440952.687309,4.590933
14133.000000,15843.000000,452.843153,432.000000,15941.012748,2.149516
13077.000000,15844.000000,366.239682,355.000000,7094.517888,1.095749
14345.000000,15847.000000,465.072346,444.000000,15279.205236,1.605730
13998.000000,15846.000000,425.240173,411.000000,15526.133867,1.088485
14839.000000,15859.000000,477.207137,452.000000,41691.573112,3.616709
13513.000000,15854.000000,1086.429860,425.000000,4036446.578185,3.367069
13642.000000,15864.000000,787.184590,409.000000,2641551.298051,5.849108
14143.000000,15860.000000,450.804333,429.000000,17521.932894,2.011993
14552.000000,15862.000000,435.714244,419.000000,10947.134205,1.180678
13993.000000,15860.000000,416.622096,403.000000,15080.134906,1.132418
14417.000000,15865.000000,438.270856,427.000000,34627.031333,1.430775
14911.000000,15867.000000,215.977649,42.000000,67558.765700,1.517552
13788.000000,15873.000000,505.516518,393.000000,228993.534111,6.385737
14451.000000,15870.000000,430.911479,417.000000,33207.290174,1.533161
14893.000000,15866.000000,301.846878,322.000000,76055.381514,1.142177
13078.000000,15871.000000,365.956377,355.000000,7387.610782,1.138170
14874.000000,15872.000000,372.033036,392.000000,81436.355050,1.623703
13974.000000,15881.000000,417.147437,406.000000,13393.628101,0.861263
13527.000000,15878.000000,1098.442604,439.000000,4021782.136913,3.369247
13092.000000,15883.000000,373.990001,363.000000,7373.307027,1.093820
14008.000000,15883.000000,408.491618,397.000000,15183.980348,0.718981
14631.000000,15880.000000,430.785217,413.000000,13410.492541,1.738716
14885.000000,15881.000000,290.409568,257.000000,91515.101738,1.864277
14563.000000,15885.000000,443.107342,425.000000,12393.666646,1.135334
14369.000000,15891.000000,455.305166,430.000000,20980.073818,3.118090
14137.000000,15890.000000,438.695128,415.000000,18149.871174,1.829021
14458.000000,15901.000000,419.554063,413.000000,27759.954557,1.589060
14251.000000,15891.000000,464.382413,423.000000,30551.394099,2.058153
13653.000000,15900.000000,744.968042,408.000000,2532576.920261,6.204834
13560.000000,15904.000000,951.457406,418.000000,3629086.040167,3.873073
13277.000000,15897.000000,937.857661,441.000000,2663012.723196,3.775436
14429.000000,15894.000000,428.798745,418.000000,32079.395532,1.590619
13827.000000,15901.000000,470.509362,410.000000,65322.867303,3.549033
14225.000000,15910.000000,461.604058,431.000000,21932.703440,1.674267
14866.000000,15903.000000,289.243211,165.000000,101757.278462,1.793188
13622.000000,15906.000000,491.108617,390.000000,554528.996927,10.213225
13355.000000,15913.000000,804.712871,407.000000,2217963.238506,4.285893
13394.000000,15915.000000,389.469170,379.000000,6847.946922,0.965242
13410.000000,15910.000000,393.159690,380.000000,9770.265353,4.256378
13191.000000,15917.000000,377.019508,375.000000,18579.779151,0.075750
13319.000000,15918.000000,926.944809,434.000000,2671547.117726,3.775875
13856.000000,15914.000000,468.908930,407.000000,65090.470777,3.585142
13299.000000,15923.000000,922.167533,443.000000,2631013.018203,3.839646
13331.000000,15930.000000,848.700029,419.000000,2334591.101469,4.091812
14639.000000,15924.000000,447.297324,425.000000,14670.949242,1.932151
13207.000000,15935.000000,372.482306,372.000000,19899.741894,0.220584
14749.000000,15929.000000,477.184002,462.000000,26431.910365,0.864581
14188.000000,15936.000000,434.824625,406.000000,21042.649667,1.820618
13756.000000,15937.000000,395.725517,382.000000,10059.225708,0.953661
14126.000000,15949.000000,393.880502,378.000000,11973.925432,1.208009
14373.000000,15943.000000,423.554357,408.000000,10786.997168,1.256904
14514.000000,15943.000000,442.104892,427.000000,12728.973999,0.933720
13490.000000,15943.000000,437.527791,398.000000,44692.467245,7.600813
14673.000000,15945.000000,439.865111,421.000000,12116.726830,1.613422
14320.000000,15959.000000,425.262229,405.000000,13149.353351,1.391735
13111.000000,15954.000000,392.624841,374.000000,28085.381165,8.955590
14001.000000,15956.000000,415.558867,400.000000,10781.031360,1.022781
14285.000000,15966.000000,428.659543,407.000000,15377.745573,1.298763
14556.000000,15956.000000,436.557690,420.000000,14124.413518,1.191659
14440.000000,15955.000000,434.358396,419.000000,9544.284257,1.035265
13522.000000,15966.000000,439.926380,405.000000,35648.953604,8.449236
13502.000000,15964.000000,444.096069,409.000000,35489.538462,8.428339
13773.000000,15968.000000,410.856387,391.000000,15394.109657,4.629814
13803.000000,15966.000000,451.347319,404.000000,71474.348833,6.973926
13248.000000,15968.000000,407.759435,394.000000,12071.547461,0.970041
14414.000000,15966.000000,427.311538,414.000000,9319.013619,1.007288
14513.000000,15972.000000,448.146162,431.000000,15130.080489,1.285506
13273.000000,15967.000000,503.747378,406.000000,443304.984609,8.771657
13898.000000,15970.000000,390.824135,378.000000,9831.370503,1.219269
14546.000000,15969.000000,444.634938,427.000000,15754.011617,1.306777
13156.000000,15969.000000,372.143809,364.000000,43212.397807,6.426877
13982.000000,15972.000000,415.320949,400.000000,10413.485464,1.102812
13234.000000,15986.000000,407.943143,396.000000,11258.568084,0.789836
13393.000000,15980.000000,390.050485,377.000000,7651.168415,1.571610
14750.000000,15980.000000,383.519067,431.000000,70476.923688,0.377388
13147.000000,15984.000000,431.838251,377.000000,151226.164407,6.289779
13470.000000,15989.000000,450.118616,411.000000,43478.874079,7.332297
13560.000000,15986.000000,453.618273,401.000000,107740.731061,9.941632
13698.000000,15984.000000,398.549260,383.000000,9568.832222,1.022035
13597.000000,15994.000000,405.021665,389.000000,10856.140007,1.045816
13816.000000,15990.000000,462.374963,405.000000,84304.686870,6.503822
13915.000000,15993.000000,399.793648,386.000000,9887.494621,0.904523
14087.000000,15995.000000,388.938535,373.000000,9779.876920,1.249146
14266.000000,16001.000000,416.660622,399.000000,14080.344973,0.985842
13355.000000,16004.000000,398.230272,385.000000,8682.486824,1.277719
13294.000000,16010.000000,385.854328,372.000000,9995.915845,1.092233
14206.000000,15998.000000,396.756200,386.000000,10358.640199,0.592108
14585.000000,16007.000000,440.263308,422.000000,14365.852638,1.953125
13538.000000,16012.000000,474.028134,421.000000,113489.347017,9.291225
13369.000000,16015.000000,396.511420,383.000000,9014.442204,1.340332
13782.000000,16012.000000,443.869817,396.000000,76245.780719,7.260603
14383.000000,16012.000000,442.211646,423.000000,14988.523484,2.072758
13520.000000,16017.000000,498.408195,433.000000,133596.881117,8.144412
13625.000000,16025.000000,473.586217,396.000000,220872.905443,8.626475
14564.000000,16022.000000,450.923635,431.000000,15754.682238,1.824980
14501.000000,16019.000000,459.616998,436.000000,16805.658133,1.500846
13081.000000,16032.000000,400.324184,375.000000,32914.506708,6.908255
13858.000000,16029.000000,458.279776,401.000000,83981.263750,6.582145
13703.000000,16031.000000,579.097441,413.000000,494021.561528,6.115935
14372.000000,16025.000000,444.466425,426.000000,15533.697554,1.948364
13555.000000,16038.000000,460.476718,406.000000,113486.421794,9.383957
14406.000000,16040.000000,447.912165,429.000000,16845.892883,1.817253
13207.000000,16041.000000,500.967552,397.000000,273778.489585,7.143433
14633.000000,16047.000000,457.053622,435.000000,16898.363069,2.316304
13285.000000,16050.000000,381.766395,367.000000,10076.190601,1.364220
14056.000000,16048.000000,423.812371,395.000000,16976.578265,1.490139
13097.000000,16053.000000,400.219782,373.000000,33457.287251,6.760169
14528.000000,16050.000000,453.971669,427.000000,17172.144575,1.588690
14121.000000,16055.000000,450.956867,416.000000,21832.765319,2.173259
13134.000000,16059.000000,476.092932,386.000000,199084.948329,6.778639
13056.000000,16057.000000,367.639741,359.000000,12845.892074,0.494352
14084.000000,16053.000000,446.924125,411.000000,23313.932680,2.026692
13927.000000,16057.000000,407.021763,386.000000,12111.786606,1.055447
14037.000000,16055.000000,410.285364,392.000000,12719.105020,1.283110
14350.000000,16057.000000,415.428193,400.000000,13383.841746,1.973018
13816.000000,16065.000000,413.813548,382.000000,26079.341767,7.683785
14174.000000,16062.000000,421.938241,398.000000,15010.029320,2.816773
14564.000000,16061.000000,445.249779,426.000000,13637.564510,1.878806
14093.000000,16072.000000,460.247819,428.000000,22233.888395,1.994675
13341.000000,16068.000000,385.065680,372.000000,9682.881090,1.206276
14430.000000,16063.000000,444.888834,426.000000,17293.052048,1.763894
13405.000000,16067.000000,378.373689,366.000000,8369.365111,0.923617
13970.000000,16070.000000,416.407901,396.000000,12403.651576,0.983048
14294.000000,16066.000000,405.076365,388.000000,10657.975249,2.234366
14415.000000,16069.000000,435.284188,418.000000,16873.201366,1.831080
13685.000000,16081.000000,574.754044,406.000000,495532.697568,6.108720
14217.000000,16080.000000,420.168611,399.000000,13625.091461,2.060714
14299.000000,16082.000000,403.089599,386.000000,10919.551035,2.106165
13706.000000,16085.000000,562.571415,396.000000,491006.513305,6.203538
13922.000000,16082.000000,410.508087,391.000000,12353.165335,1.053819
13863.000000,16086.000000,389.307323,373.000000,9206.324629,1.093096
13537.000000,16081.000000,404.369866,387.000000,11284.301294,2.262388
13877.000000,16081.000000,393.204686,377.000000,9724.404531,1.193664
14473.000000,16085.000000,433.085678,412.000000,13613.977759,1.529409
13482.000000,16092.000000,378.629742,367.000000,7212.037500,0.887276
13891.000000,16094.000000,399.102931,380.000000,13198.824617,2.925879
13260.000000,16093.000000,375.306833,359.000000,12827.110442,3.529842
13295.000000,16097.000000,378.477110,362.000000,10431.291531,1.523336
13186.000000,16097.000000,470.030977,376.000000,255680.277052,7.667932
13953.000000,16100.000000,453.237036,400.000000,62266.984300,5.569395
14442.000000,16104.000000,437.323400,416.000000,15444.440359,1.557856
14508.000000,16106.000000,422.891383,399.000000,12495.898799,1.630566
13279.000000,16110.000000,377.996667,361.000000,10616.125467,1.560133
13793.000000,16104.000000,375.591217,360.000000,7106.673010,1.074714
14175.000000,16108.000000,428.909421,407.000000,14667.311078,2.592694
13100.000000,16119.000000,378.543966,366.000000,8401.497160,0.967542
13234.000000,16123.000000,425.529458,361.000000,182330.937300,9.357321
14405.000000,16117.000000,416.320165,402.000000,12472.324904,1.473388
13363.000000,16121.000000,369.497598,357.000000,8985.654562,0.937150
14292.000000,16117.000000,408.118518,392.000000,10258.876749,2.041786
14015.000000,16126.000000,431.028625,390.000000,79890.112111,12.497207
13726.000000,16126.000000,401.184002,387.000000,8658.244842,1.050237
14107.000000,16131.000000,413.458681,400.000000,10324.548067,0.985872
13990.000000,16132.000000,534.098520,405.000000,334579.001665,6.283950
14131.000000,16131.000000,410.182923,397.000000,9473.443061,1.089137
13583.000000,16140.000000,491.503578,405.000000,185632.373112,6.599015
13882.000000,16140.000000,427.227037,386.000000,82778.937769,12.050175
13433.000000,16138.000000,366.534751,356.000000,7584.502101,1.184945
13522.000000,16135.000000,376.088521,362.000000,10268.716505,1.024424
13841.000000,16146.000000,383.040192,368.000000,7326.445400,1.038506
14477.000000,16138.000000,410.861582,389.000000,12909.543825,1.900350
13476.000000,16149.000000,371.639545,361.000000,8283.419822,0.782534
13661.000000,16143.000000,427.337810,402.000000,32428.688159,11.263822
13753.000000,16139.000000,392.524654,378.000000,7974.295074,1.078300
14380.000000,16145.000000,401.104598,386.000000,8772.552435,1.456434
13458.000000,16153.000000,374.065680,362.000000,8711.400646,1.136913
13375.000000,16151.000000,370.313793,358.000000,8961.105436,1.149964
14138.000000,16149.000000,404.819527,391.000000,9381.774605,1.484487
14431.000000,16149.000000,421.817567,403.000000,13063.812322,1.579081
13252.000000,16158.000000,376.441133,364.000000,8528.673748,1.019489
13940.000000,16152.000000,619.953828,432.000000,643292.420474,6.386903
13393.000000,16150.000000,366.974120,356.000000,9236.966882,1.083000
14318.000000,16151.000000,399.923145,386.000000,7638.850872,1.016413
13499.000000,16166.000000,375.764043,363.000000,9403.671312,0.991807
14226.000000,16158.000000,428.186844,413.000000,10903.788636,1.620433
13710.000000,16159.000000,432.068523,409.000000,21641.111764,6.393523
14265.000000,16165.000000,419.645035,405.000000,10016.913996,1.254428
13530.000000,16170.000000,382.684835,368.000000,10373.612954,1.039770
13691.000000,16170.000000,513.513185,411.000000,485068.267668,9.122937
14827.000000,16167.000000,25.479463,25.000000,72.974801,0.441032
14455.000000,16176.000000,416.886972,395.000000,12314.027319,1.671555
13424.000000,16169.000000,382.653073,371.000000,8412.615746,1.213889
13975.000000,16178.000000,725.283894,479.000000,771438.643059,5.271905
14625.000000,16188.000000,300.479169,340.000000,57399.556693,0.692989
14135.000000,16187.000000,402.692775,385.000000,10688.542021,1.985922
13126.000000,16190.000000,368.134497,359.000000,8217.793498,0.662267
14149.000000,16182.000000,407.372709,393.000000,9714.291634,1.672321
14268.000000,16185.000000,434.209195,416.000000,11190.743219,1.200556
13365.000000,16188.000000,387.327027,368.000000,10365.798945,1.591814
13521.000000,16193.000000,388.762768,374.000000,10446.365641,1.038121
13627.000000,16192.000000,474.874424,427.000000,87773.306944,7.862646
14373.000000,16193.000000,404.257034,391.000000,8310.844825,0.994185
14396.000000,16198.000000,411.351142,398.000000,9297.871798,1.391790
13779.000000,16196.000000,416.552985,407.000000,8811.323558,0.759601
14822.000000,16188.000000,25.685031,26.000000,71.825410,0.448580
13719.000000,16193.000000,613.272816,431.000000,823560.952431,6.369391
14306.000000,16205.000000,418.632977,398.000000,10514.766578,1.276768
13601.000000,16208.000000,430.158612,411.000000,14138.407153,0.990687
13579.000000,16213.000000,417.325752,395.000000,13224.858007,1.219009
13480.000000,16211.000000,384.851877,374.000000,8755.218820,1.114550
13619.000000,16217.000000,433.410646,415.000000,13851.279561,0.979411
14616.000000,16210.000000,297.712185,327.000000,68091.282519,0.940665
13642.000000,16213.000000,619.913734,438.000000,828811.930800,6.291920
14003.000000,16216.000000,539.530144,434.000000,190099.515242,6.788246
13404.000000,16218.000000,395.824037,373.000000,12801.719356,1.787034
13682.000000,16219.000000,620.571415,437.000000,826716.726813,6.315787
14299.000000,16217.000000,420.137438,404.000000,13111.261770,0.725780
14522.000000,16214.000000,388.633565,372.000000,8733.002477,1.512137
13243.000000,16227.000000,387.131458,373.000000,8928.689806,0.881081
13217.000000,16233.000000,393.976963,382.000000,9147.746847,0.849569
13133.000000,16232.000000,377.464562,369.000000,9752.420296,0.581117
14190.000000,16238.000000,409.569846,394.000000,10797.656356,1.874498
14599.000000,16235.000000,319.119302,346.000000,77843.332792,0.918710
13155.000000,16240.000000,379.851877,371.000000,11053.471149,0.594265
13196.000000,16244.000000,387.502206,375.000000,9540.341163,0.862325
14233.000000,16241.000000,414.709538,408.000000,21005.401467,0.370616
13301.000000,16244.000000,362.901480,352.000000,6656.704636,0.850681
13719.000000,16245.000000,607.396040,425.000000,830490.378786,6.313093
14315.000000,16248.000000,426.162729,404.000000,12835.272019,1.697660
14811.000000,16244.000000,26.003137,26.000000,78.680120,0.642416
13630.000000,16250.000000,487.893050,421.000000,207230.098845,10.331495
13218.000000,16254.000000,385.919812,376.000000,8817.584982,0.667117
13843.000000,16265.000000,417.908048,402.000000,10936.227404,1.011635
13959.000000,16260.000000,458.401333,435.000000,19215.180173,1.849720
14049.000000,16260.000000,412.727674,389.000000,15556.007791,2.026053
13563.000000,16263.000000,407.227821,386.000000,13282.477654,1.455868
14134.000000,16256.000000,376.167337,362.000000,6746.982586,0.971850
13506.000000,16266.000000,379.743064,367.000000,9069.921142,1.041845
14576.000000,16261.000000,317.941476,334.000000,66481.743168,1.032611
14360.000000,16266.000000,387.184786,374.000000,7982.367089,1.049691
14214.000000,16266.000000,396.635428,386.000000,20771.458402,0.694676
14241.000000,16273.000000,419.535242,407.000000,25571.476481,0.790681
14270.000000,16276.000000,407.300951,394.000000,23351.810615,0.721571
13629.000000,16277.000000,450.585335,421.000000,38576.477989,12.095195
13144.000000,16281.000000,370.951083,364.000000,8715.803999,0.599815
13334.000000,16283.000000,385.089011,372.000000,8215.241170,0.834286
13074.000000,16276.000000,383.059112,369.000000,12954.905142,6.668229
13404.000000,16278.000000,439.550730,381.000000,207418.049015,13.242487
13649.000000,16279.000000,467.543966,425.000000,89166.450204,13.126225
13271.000000,16288.000000,372.656896,362.000000,7510.593583,0.724812
13171.000000,16291.000000,367.121557,357.000000,9468.990616,0.768007
13578.000000,16286.000000,406.995000,392.000000,13337.028992,1.026807
13417.000000,16287.000000,435.638565,378.000000,208169.702616,13.194496
13752.000000,16288.000000,352.058622,375.000000,28678.586310,-0.327430
14277.000000,16291.000000,387.343692,374.000000,20990.420058,0.905511
14752.000000,16289.000000,29.185962,27.000000,457.178142,12.659587
13294.000000,16296.000000,377.290658,366.000000,7930.801412,0.765748
14780.000000,16293.000000,28.960004,26.000000,459.134563,12.545481
13066.000000,16292.000000,392.176943,375.000000,18846.427960,7.868110
13428.000000,16298.000000,430.293991,374.000000,209966.254614,13.057645
13567.000000,16298.000000,418.557102,397.000000,16657.959513,1.422629
13414.000000,16302.000000,435.297912,380.000000,209785.790378,13.040942
13216.000000,16299.000000,371.356240,360.000000,8854.131695,0.709158
